DateTime,Vol,BidAsk,open,high,low,close
2022-11-21 00:00:00,545,56,3962.75,3963.5,3961.25,3962.0
2022-11-21 00:02:00,131,20,3962.25,3962.75,3961.75,3962.25
2022-11-21 00:04:00,137,-8,3962.5,3962.5,3961.5,3962.0
2022-11-21 00:06:00,137,-31,3962.0,3962.25,3960.75,3960.75
2022-11-21 00:08:00,323,-66,3960.75,3961.25,3959.5,3960.75
2022-11-21 00:10:00,139,13,3961.0,3961.0,3960.0,3960.75
2022-11-21 00:12:00,222,-82,3960.75,3960.75,3959.25,3959.5
2022-11-21 00:14:00,188,48,3959.75,3960.5,3959.25,3960.0
2022-11-21 00:16:00,193,-5,3960.25,3961.0,3959.5,3959.5
2022-11-21 00:18:00,287,37,3959.75,3959.75,3958.75,3959.5
2022-11-21 00:20:00,86,-11,3959.5,3960.0,3959.0,3959.25
2022-11-21 00:22:00,77,-5,3959.25,3959.5,3959.0,3959.5
2022-11-21 00:24:00,128,37,3959.5,3960.5,3959.5,3960.5
2022-11-21 00:26:00,155,-50,3960.5,3960.75,3959.25,3959.5
2022-11-21 00:28:00,90,15,3959.5,3960.25,3959.5,3959.75
2022-11-21 00:30:00,161,18,3959.75,3961.0,3959.75,3960.25
2022-11-21 00:32:00,152,-10,3960.25,3960.75,3959.5,3960.5
2022-11-21 00:34:00,103,11,3960.75,3961.0,3960.25,3960.75
2022-11-21 00:36:00,114,6,3960.75,3961.0,3960.25,3960.75
2022-11-21 00:38:00,129,18,3960.75,3961.5,3960.5,3961.25
2022-11-21 00:40:00,165,-26,3961.25,3961.25,3959.75,3960.25
2022-11-21 00:42:00,132,14,3960.25,3960.5,3959.25,3959.5
2022-11-21 00:44:00,84,1,3959.75,3960.0,3959.25,3959.75
2022-11-21 00:46:00,83,-10,3959.5,3959.75,3959.25,3959.25
2022-11-21 00:48:00,113,27,3959.5,3960.75,3959.5,3960.5
2022-11-21 00:50:00,280,60,3960.5,3962.25,3960.25,3962.0
2022-11-21 00:52:00,145,-47,3962.25,3962.25,3961.0,3961.25
2022-11-21 00:54:00,135,14,3961.0,3961.5,3961.0,3961.5
2022-11-21 00:56:00,170,50,3961.5,3962.25,3961.25,3962.0
2022-11-21 00:58:00,301,52,3962.25,3963.5,3962.25,3963.5
2022-11-21 01:00:00,272,17,3963.5,3963.75,3962.75,3963.5
2022-11-21 01:02:00,403,91,3963.5,3964.5,3962.75,3963.75
2022-11-21 01:04:00,176,12,3963.75,3964.5,3963.25,3963.5
2022-11-21 01:06:00,149,-12,3963.5,3963.75,3962.75,3963.0
2022-11-21 01:08:00,131,17,3963.0,3963.5,3963.0,3963.25
2022-11-21 01:10:00,204,-27,3963.25,3963.75,3962.5,3963.5
2022-11-21 01:12:00,142,21,3963.5,3964.5,3963.5,3964.5
2022-11-21 01:14:00,112,-5,3964.25,3964.5,3963.75,3963.75
2022-11-21 01:16:00,92,5,3963.5,3964.25,3963.25,3964.25
2022-11-21 01:18:00,53,-4,3964.0,3964.0,3963.25,3963.5
2022-11-21 01:20:00,127,-10,3963.5,3963.5,3962.75,3963.0
2022-11-21 01:22:00,56,1,3963.0,3963.25,3962.75,3963.0
2022-11-21 01:24:00,80,-8,3963.0,3963.25,3962.5,3963.0
2022-11-21 01:26:00,163,30,3963.0,3964.0,3963.0,3963.25
2022-11-21 01:28:00,210,14,3963.0,3963.75,3962.5,3963.25
2022-11-21 01:30:00,134,-24,3963.25,3963.25,3962.75,3962.75
2022-11-21 01:32:00,171,-72,3963.0,3963.25,3962.0,3962.25
2022-11-21 01:34:00,156,61,3962.25,3963.0,3962.0,3962.5
2022-11-21 01:36:00,72,6,3962.75,3962.75,3962.25,3962.5
2022-11-21 01:38:00,177,-52,3962.25,3962.25,3961.5,3961.5
2022-11-21 01:40:00,238,-47,3961.5,3961.5,3960.5,3961.0
2022-11-21 01:42:00,197,-2,3960.75,3961.75,3960.75,3961.0
2022-11-21 01:44:00,89,4,3961.0,3961.75,3961.0,3961.75
2022-11-21 01:46:00,125,60,3961.5,3962.25,3961.5,3961.75
2022-11-21 01:48:00,117,0,3961.75,3962.25,3961.0,3961.25
2022-11-21 01:50:00,264,-50,3961.0,3961.0,3960.0,3960.25
2022-11-21 01:52:00,207,-28,3960.25,3960.75,3960.0,3960.5
2022-11-21 01:54:00,826,-280,3960.5,3960.5,3956.75,3958.0
2022-11-21 01:56:00,315,-70,3958.25,3958.25,3957.0,3957.0
2022-11-21 01:58:00,537,76,3957.25,3958.75,3957.0,3958.5
2022-11-21 02:00:00,691,-125,3958.5,3959.25,3957.0,3957.75
2022-11-21 02:02:00,288,16,3958.0,3959.0,3957.75,3957.75
2022-11-21 02:04:00,466,-83,3958.0,3958.75,3957.5,3957.5
2022-11-21 02:06:00,211,27,3957.25,3958.0,3956.75,3958.0
2022-11-21 02:08:00,172,2,3958.0,3958.75,3957.75,3958.5
2022-11-21 02:10:00,167,33,3958.25,3959.5,3957.75,3959.25
2022-11-21 02:12:00,434,65,3959.0,3960.75,3959.0,3960.25
2022-11-21 02:14:00,285,29,3960.25,3961.0,3959.75,3960.5
2022-11-21 02:16:00,225,9,3960.5,3961.25,3960.25,3961.0
2022-11-21 02:18:00,305,-67,3961.0,3961.0,3960.0,3960.75
2022-11-21 02:20:00,202,-10,3961.0,3961.0,3959.5,3959.75
2022-11-21 02:22:00,185,-31,3959.5,3960.25,3959.25,3959.75
2022-11-21 02:24:00,118,14,3959.75,3960.75,3959.75,3960.5
2022-11-21 02:26:00,234,-3,3960.25,3961.0,3960.0,3960.75
2022-11-21 02:28:00,199,-12,3960.75,3961.25,3960.5,3960.5
2022-11-21 02:30:00,192,-14,3960.25,3960.75,3960.25,3960.5
2022-11-21 02:32:00,168,33,3960.5,3961.25,3960.25,3960.75
2022-11-21 02:34:00,167,0,3960.75,3961.0,3960.5,3961.0
2022-11-21 02:36:00,230,-15,3961.0,3961.25,3960.5,3961.25
2022-11-21 02:38:00,190,-3,3961.25,3961.75,3961.25,3961.5
2022-11-21 02:40:00,344,-26,3961.25,3961.25,3959.5,3960.0
2022-11-21 02:42:00,595,-17,3960.25,3960.25,3957.0,3958.75
2022-11-21 02:44:00,347,-44,3959.0,3959.0,3958.0,3958.25
2022-11-21 02:46:00,842,-213,3958.25,3958.25,3955.25,3955.5
2022-11-21 02:48:00,714,-129,3955.25,3955.25,3953.75,3955.0
2022-11-21 02:50:00,329,-1,3955.25,3956.25,3955.0,3955.25
2022-11-21 02:52:00,361,-123,3955.5,3955.5,3953.75,3954.0
2022-11-21 02:54:00,329,-5,3954.0,3955.75,3954.0,3955.25
2022-11-21 02:56:00,175,23,3955.0,3956.0,3955.0,3955.5
2022-11-21 02:58:00,208,-58,3955.25,3955.5,3954.5,3954.5
2022-11-21 03:00:00,1010,115,3954.75,3956.75,3954.25,3956.25
2022-11-21 03:02:00,580,-23,3956.25,3957.25,3955.25,3956.75
2022-11-21 03:04:00,745,81,3956.75,3959.25,3956.5,3958.75
2022-11-21 03:06:00,473,20,3958.5,3959.5,3957.25,3958.0
2022-11-21 03:08:00,593,-52,3958.0,3958.0,3955.75,3956.75
2022-11-21 03:10:00,406,-69,3956.5,3957.25,3955.5,3956.75
2022-11-21 03:12:00,387,98,3956.75,3959.0,3956.25,3958.25
2022-11-21 03:14:00,733,-142,3958.25,3958.75,3956.25,3956.5
2022-11-21 03:16:00,1771,-296,3956.25,3956.25,3951.5,3955.25
2022-11-21 03:18:00,1281,-18,3955.5,3957.75,3954.75,3957.0
2022-11-21 03:20:00,600,-25,3957.25,3957.5,3955.0,3956.0
2022-11-21 03:22:00,1003,10,3955.75,3957.0,3955.5,3956.5
2022-11-21 03:24:00,1868,59,3956.75,3959.25,3956.75,3958.5
2022-11-21 03:26:00,1177,-39,3958.25,3960.25,3958.0,3959.75
2022-11-21 03:28:00,1607,-28,3959.75,3961.25,3959.5,3959.5
2022-11-21 03:30:00,896,3,3959.5,3961.5,3959.25,3961.25
2022-11-21 03:32:00,411,-3,3961.0,3962.0,3960.75,3961.0
2022-11-21 03:34:00,704,-8,3961.25,3961.25,3959.25,3959.5
2022-11-21 03:36:00,952,36,3959.75,3960.25,3958.75,3959.5
2022-11-21 03:38:00,589,-22,3959.5,3959.5,3957.75,3958.75
2022-11-21 03:40:00,2003,-68,3958.75,3960.5,3958.25,3959.75
2022-11-21 03:42:00,198,23,3959.5,3959.75,3958.5,3959.0
2022-11-21 03:44:00,780,-69,3958.75,3961.25,3958.75,3959.0
2022-11-21 03:46:00,1956,53,3959.25,3960.0,3957.25,3957.75
2022-11-21 03:48:00,699,-61,3957.75,3958.25,3956.25,3957.5
2022-11-21 03:50:00,574,14,3957.5,3957.5,3956.5,3957.0
2022-11-21 03:52:00,958,-107,3957.0,3957.25,3954.25,3955.75
2022-11-21 03:54:00,395,-13,3955.75,3956.5,3954.5,3955.25
2022-11-21 03:56:00,349,27,3955.25,3957.0,3955.25,3957.0
2022-11-21 03:58:00,818,-181,3957.0,3957.0,3953.75,3955.25
2022-11-21 04:00:00,2690,195,3955.0,3956.5,3954.5,3955.75
2022-11-21 04:02:00,740,-78,3955.75,3956.0,3953.5,3953.5
2022-11-21 04:04:00,932,-62,3953.5,3954.5,3952.0,3954.0
2022-11-21 04:06:00,539,24,3953.75,3955.5,3952.75,3955.0
2022-11-21 04:08:00,437,-13,3955.0,3955.75,3952.5,3953.5
2022-11-21 04:10:00,2181,-38,3953.5,3954.5,3952.25,3952.5
2022-11-21 04:12:00,779,-147,3952.5,3952.75,3951.25,3951.5
2022-11-21 04:14:00,790,-109,3951.75,3952.0,3950.5,3951.25
2022-11-21 04:16:00,360,37,3951.25,3952.5,3951.25,3951.5
2022-11-21 04:18:00,599,43,3951.75,3954.5,3951.75,3953.75
2022-11-21 04:20:00,519,54,3954.25,3956.25,3953.75,3953.75
2022-11-21 04:22:00,310,-72,3953.75,3953.75,3952.25,3952.75
2022-11-21 04:24:00,256,51,3952.5,3954.25,3952.25,3954.0
2022-11-21 04:26:00,259,-41,3954.0,3954.75,3952.5,3952.5
2022-11-21 04:28:00,901,-404,3952.5,3952.75,3948.25,3949.75
2022-11-21 04:30:00,709,30,3950.0,3951.0,3949.5,3950.25
2022-11-21 04:32:00,344,31,3950.5,3951.5,3949.5,3951.0
2022-11-21 04:34:00,536,32,3951.25,3952.5,3951.0,3951.25
2022-11-21 04:36:00,284,-14,3951.5,3951.75,3950.25,3951.25
2022-11-21 04:38:00,264,23,3951.25,3951.75,3950.5,3951.0
2022-11-21 04:40:00,278,3,3951.0,3951.5,3950.0,3951.25
2022-11-21 04:42:00,341,62,3951.0,3952.0,3950.75,3951.25
2022-11-21 04:44:00,1026,78,3951.0,3953.75,3950.75,3953.25
