DateTime,Vol,BidAsk,open,high,low,close
2022-10-12 00:00:00,106,-20,10868.5,10869.75,10864.5,10865.75
2022-10-12 00:02:00,600,197,10866.0,10899.25,10864.5,10898.25
2022-10-12 00:04:00,1758,442,10898.75,10929.25,10894.0,10915.5
2022-10-12 00:06:00,569,-18,10915.75,10916.5,10895.25,10896.0
2022-10-12 00:08:00,420,83,10895.25,10902.0,10893.5,10897.75
2022-10-12 00:10:00,365,44,10899.0,10905.0,10895.5,10904.75
2022-10-12 00:12:00,457,57,10905.0,10914.25,10905.0,10908.0
2022-10-12 00:14:00,361,107,10907.5,10913.0,10903.5,10912.75
2022-10-12 00:16:00,226,74,10913.0,10914.5,10907.5,10910.75
2022-10-12 00:18:00,227,-1,10912.25,10918.5,10909.25,10912.0
2022-10-12 00:20:00,194,-15,10911.75,10914.0,10906.25,10913.0
2022-10-12 00:22:00,170,-8,10913.0,10917.75,10909.75,10917.0
2022-10-12 00:24:00,170,-8,10916.75,10920.0,10910.0,10913.25
2022-10-12 00:26:00,148,55,10913.75,10924.25,10911.0,10920.75
2022-10-12 00:28:00,232,-8,10921.0,10924.25,10911.25,10914.75
2022-10-12 00:30:00,372,20,10916.0,10919.5,10906.5,10908.75
2022-10-12 00:32:00,341,-84,10907.25,10908.75,10901.25,10903.0
2022-10-12 00:34:00,308,-40,10902.75,10904.75,10900.0,10902.0
2022-10-12 00:36:00,179,-8,10902.25,10907.25,10900.0,10900.0
2022-10-12 00:38:00,253,-25,10900.5,10904.75,10898.0,10898.75
2022-10-12 00:40:00,293,8,10899.0,10905.0,10899.0,10903.0
2022-10-12 00:42:00,157,63,10904.0,10907.5,10900.25,10907.5
2022-10-12 00:44:00,169,22,10906.75,10908.5,10904.25,10905.75
2022-10-12 00:46:00,73,-11,10906.5,10907.5,10904.5,10905.25
2022-10-12 00:48:00,173,56,10905.75,10911.75,10905.25,10908.25
2022-10-12 00:50:00,118,-9,10908.5,10912.75,10908.5,10912.0
2022-10-12 00:52:00,100,-20,10911.25,10912.25,10909.25,10911.0
2022-10-12 00:54:00,132,-27,10910.75,10910.75,10905.5,10905.5
2022-10-12 00:56:00,106,36,10906.0,10909.75,10905.0,10907.25
2022-10-12 00:58:00,100,-51,10907.0,10907.0,10902.0,10905.25
2022-10-12 01:00:00,256,-10,10904.5,10910.0,10898.25,10899.0
2022-10-12 01:02:00,304,-49,10899.0,10900.0,10890.5,10892.0
2022-10-12 01:04:00,321,-52,10891.0,10891.0,10883.0,10887.5
2022-10-12 01:06:00,212,50,10888.0,10895.25,10888.0,10895.25
2022-10-12 01:08:00,204,-26,10894.5,10895.25,10889.0,10891.75
2022-10-12 01:10:00,369,54,10891.5,10906.5,10891.25,10905.0
2022-10-12 01:12:00,254,-17,10904.0,10907.0,10900.5,10905.5
2022-10-12 01:14:00,133,-41,10905.0,10905.0,10899.25,10904.25
2022-10-12 01:16:00,222,-82,10903.25,10903.25,10893.5,10897.25
2022-10-12 01:18:00,101,-22,10897.25,10898.0,10892.75,10896.0
2022-10-12 01:20:00,73,23,10896.5,10899.5,10895.25,10898.25
2022-10-12 01:22:00,72,-14,10898.0,10899.0,10894.0,10896.5
2022-10-12 01:24:00,176,20,10896.5,10903.0,10895.75,10899.5
2022-10-12 01:26:00,157,39,10899.5,10903.75,10893.5,10894.0
2022-10-12 01:28:00,186,-14,10893.75,10899.25,10892.0,10898.75
2022-10-12 01:30:00,127,23,10899.25,10902.75,10895.75,10899.25
2022-10-12 01:32:00,189,13,10900.0,10906.25,10900.0,10903.25
2022-10-12 01:34:00,134,-19,10903.0,10904.5,10899.5,10902.0
2022-10-12 01:36:00,97,-8,10901.5,10903.0,10896.75,10898.75
2022-10-12 01:38:00,63,-18,10898.25,10900.0,10895.75,10896.25
2022-10-12 01:40:00,173,-5,10896.75,10899.25,10893.5,10898.75
2022-10-12 01:42:00,167,43,10897.75,10908.25,10897.75,10905.0
2022-10-12 01:44:00,435,153,10905.0,10917.75,10903.75,10917.25
2022-10-12 01:46:00,859,417,10917.0,10936.25,10912.25,10934.25
2022-10-12 01:48:00,440,116,10933.5,10936.75,10927.75,10932.0
2022-10-12 01:50:00,308,48,10931.25,10933.75,10924.25,10933.0
2022-10-12 01:52:00,363,127,10932.25,10936.25,10930.0,10934.75
2022-10-12 01:54:00,274,65,10934.75,10937.25,10927.25,10930.5
2022-10-12 01:56:00,155,42,10930.25,10933.0,10928.75,10932.75
2022-10-12 01:58:00,369,175,10933.25,10937.0,10929.0,10932.5
2022-10-12 02:00:00,968,87,10932.0,10942.5,10922.5,10927.0
2022-10-12 02:02:00,700,-21,10926.25,10929.5,10913.5,10921.75
2022-10-12 02:04:00,349,46,10921.75,10927.0,10918.0,10924.5
2022-10-12 02:06:00,264,12,10925.0,10933.75,10922.25,10930.25
2022-10-12 02:08:00,256,5,10930.0,10935.75,10926.0,10927.75
2022-10-12 02:10:00,439,133,10929.0,10945.0,10928.25,10938.0
2022-10-12 02:12:00,425,59,10939.0,10939.75,10928.0,10933.75
2022-10-12 02:14:00,521,159,10934.0,10948.5,10932.25,10943.0
2022-10-12 02:16:00,632,223,10942.5,10948.5,10939.0,10944.25
2022-10-12 02:18:00,328,50,10944.0,10946.25,10936.75,10937.75
2022-10-12 02:20:00,451,-65,10937.75,10937.75,10924.25,10927.75
2022-10-12 02:22:00,294,18,10928.5,10936.0,10925.25,10929.0
2022-10-12 02:24:00,756,173,10929.75,10953.75,10929.0,10947.5
2022-10-12 02:26:00,404,45,10947.25,10952.0,10943.75,10949.25
2022-10-12 02:28:00,566,190,10948.75,10960.0,10948.0,10958.0
