DateTime,open,high,low,close,openScl,highScl,lowScl,closeScl,Vol,BidAsk,vwap,vwapS
2022-11-25 04:20:00,11881.5,11882.25,11876.75,11879.0,2.000743894401071,2.023181375482349,1.8586398475529766,1.9259522907968107,267,-12,11899.097620777335,2.527205605423647
2022-11-25 04:22:00,11879.5,11879.75,11876.25,11877.25,1.9409106115176626,1.9483897718780887,1.8436815268321247,1.8735981682738287,96,-21,11898.951500613231,2.5228341808667913
2022-11-25 04:24:00,11877.0,11881.0,11875.5,11880.5,1.8661190079134027,1.9857855736802188,1.8212440457508465,1.9708272529593667,126,14,11898.765013941516,2.5172551259754594
2022-11-25 04:26:00,11881.0,11882.0,11877.75,11877.75,1.9857855736802188,2.0157022151219226,1.8885564889946806,1.8885564889946806,78,-8,11898.660255954497,2.5141211188396233
2022-11-25 04:28:00,11877.25,11879.75,11876.0,11879.0,1.8735981682738287,1.9483897718780887,1.8362023664716987,1.9259522907968107,72,2,11898.554396265119,2.5109541524693992
2022-11-25 04:30:00,11879.25,11882.5,11879.0,11881.0,1.9334314511572368,2.0306605358427747,1.9259522907968107,1.9857855736802188,90,2,11898.44176565685,2.5075846229464176
2022-11-25 04:32:00,11881.25,11883.5,11878.0,11882.5,1.9932647340406449,2.060577177284479,1.8960356493551067,2.0306605358427747,97,9,11898.321959648143,2.504000429541378
2022-11-25 04:34:00,11882.75,11887.25,11882.0,11884.0,2.038139696203201,2.172764582690869,2.0157022151219226,2.0755354980053307,229,142,11898.106429945716,2.497552504713823
2022-11-25 04:36:00,11883.25,11886.5,11880.25,11883.75,2.0530980169240527,2.150327101609591,1.9633480925989408,2.068056337644905,277,185,11897.831271072151,2.4893206753538872
2022-11-25 04:38:00,11883.25,11883.25,11874.75,11876.5,2.0530980169240527,2.0530980169240527,1.7988065646695686,1.8511606871925506,244,-93,11897.526452832692,2.480201537379101
2022-11-25 04:40:00,11877.25,11892.25,11875.0,11884.5,1.8735981682738287,2.322347789899389,1.8062857250299946,2.090493818726183,661,271,11896.942476962186,2.4627309406505704
2022-11-25 04:42:00,11884.25,11884.5,11862.75,11868.75,2.083014658365757,2.090493818726183,1.4398068673691202,1.6193067160193444,959,-339,11895.602986102791,2.4226578728956167
2022-11-25 04:44:00,11868.25,11870.25,11865.75,11867.75,1.6043483952984923,1.6641816781819003,1.5295567916942323,1.5893900745776404,183,-5,11895.303682526515,2.4137037151219465
