DateTime,Vol,BidAsk,open,high,low,close
2022-10-14 00:00:00,410,-31,3709.75,3710.25,3708.25,3708.25
2022-10-14 00:02:00,235,-11,3708.25,3709.25,3708.25,3708.5
2022-10-14 00:04:00,217,-82,3708.5,3709.5,3708.25,3708.5
2022-10-14 00:06:00,259,54,3708.5,3710.0,3708.25,3709.75
2022-10-14 00:08:00,226,16,3709.75,3709.75,3708.25,3708.75
2022-10-14 00:10:00,366,-10,3708.75,3709.25,3708.25,3708.75
2022-10-14 00:12:00,655,86,3709.0,3710.75,3708.75,3710.75
2022-10-14 00:14:00,344,-7,3710.5,3710.5,3709.25,3710.25
2022-10-14 00:16:00,575,-158,3710.25,3710.25,3708.0,3708.25
2022-10-14 00:18:00,430,44,3708.25,3708.75,3707.75,3707.75
2022-10-14 00:20:00,277,10,3707.75,3708.75,3707.5,3708.0
2022-10-14 00:22:00,232,-5,3708.0,3708.5,3707.75,3708.0
2022-10-14 00:24:00,122,6,3708.25,3709.0,3708.25,3708.5
2022-10-14 00:26:00,892,8,3708.5,3709.0,3708.25,3708.25
2022-10-14 00:28:00,375,-59,3708.5,3708.5,3706.75,3707.25
2022-10-14 00:30:00,544,-59,3707.25,3707.75,3706.5,3707.0
2022-10-14 00:32:00,766,-189,3706.75,3707.25,3703.75,3704.5
2022-10-14 00:34:00,390,43,3704.5,3706.25,3704.5,3706.0
2022-10-14 00:36:00,372,-9,3705.75,3706.5,3705.5,3706.25
2022-10-14 00:38:00,286,27,3706.0,3706.25,3705.25,3705.75
2022-10-14 00:40:00,144,27,3706.0,3706.0,3704.75,3705.25
2022-10-14 00:42:00,315,-18,3705.25,3705.25,3704.0,3704.75
2022-10-14 00:44:00,370,10,3704.75,3706.0,3703.75,3705.75
2022-10-14 00:46:00,229,18,3705.5,3706.25,3705.0,3705.75
2022-10-14 00:48:00,438,56,3706.0,3706.75,3705.25,3705.75
2022-10-14 00:50:00,418,-57,3705.5,3705.5,3704.0,3705.0
2022-10-14 00:52:00,138,12,3705.25,3706.25,3705.25,3705.75
2022-10-14 00:54:00,93,-15,3705.75,3706.0,3705.25,3705.25
2022-10-14 00:56:00,143,-7,3705.25,3705.5,3704.25,3704.5
2022-10-14 00:58:00,98,2,3704.75,3705.0,3704.25,3705.0
2022-10-14 01:00:00,399,21,3704.75,3705.75,3704.0,3704.75
2022-10-14 01:02:00,333,-59,3704.75,3704.75,3702.5,3703.75
2022-10-14 01:04:00,233,29,3703.75,3705.25,3703.25,3704.75
2022-10-14 01:06:00,469,-32,3704.25,3704.25,3702.0,3703.25
2022-10-14 01:08:00,470,72,3703.0,3706.0,3703.0,3705.5
