DateTime,Vol,BidAsk,open,high,low,close
2022-11-02 00:00:00,163,-16,3875.25,3875.75,3874.5,3875.0
2022-11-02 00:02:00,158,-41,3875.0,3875.0,3874.25,3874.5
2022-11-02 00:04:00,114,-30,3874.5,3874.75,3874.0,3874.25
2022-11-02 00:06:00,204,-55,3874.25,3874.5,3874.0,3874.25
2022-11-02 00:08:00,645,-4,3874.25,3874.25,3872.25,3873.0
2022-11-02 00:10:00,457,-89,3873.25,3873.25,3871.5,3872.25
2022-11-02 00:12:00,146,-9,3872.25,3873.25,3872.25,3872.75
2022-11-02 00:14:00,162,4,3872.75,3873.75,3872.5,3873.5
2022-11-02 00:16:00,176,-43,3873.5,3873.5,3872.5,3872.5
2022-11-02 00:18:00,163,-15,3872.75,3873.5,3872.25,3872.75
2022-11-02 00:20:00,256,50,3873.0,3873.75,3872.75,3873.75
2022-11-02 00:22:00,139,-3,3873.75,3874.0,3872.75,3873.0
2022-11-02 00:24:00,111,-29,3873.0,3873.0,3872.25,3872.75
2022-11-02 00:26:00,75,-2,3872.75,3873.0,3872.25,3872.75
2022-11-02 00:28:00,1446,447,3872.75,3877.0,3872.5,3875.25
2022-11-02 00:30:00,183,11,3875.25,3875.75,3874.5,3874.5
2022-11-02 00:32:00,128,16,3874.75,3875.5,3874.5,3874.75
2022-11-02 00:34:00,91,28,3875.0,3875.75,3875.0,3875.25
2022-11-02 00:36:00,97,-52,3875.25,3875.5,3874.25,3874.25
2022-11-02 00:38:00,189,-3,3874.25,3875.0,3874.0,3875.0
2022-11-02 00:40:00,87,27,3875.0,3875.75,3874.75,3875.0
2022-11-02 00:42:00,455,178,3875.25,3876.5,3874.75,3876.0
2022-11-02 00:44:00,140,34,3876.25,3876.25,3875.75,3876.25
2022-11-02 00:46:00,144,-1,3876.5,3876.75,3875.75,3876.0
2022-11-02 00:48:00,181,-18,3875.75,3875.75,3874.5,3875.25
2022-11-02 00:50:00,131,17,3875.0,3876.25,3875.0,3876.0
2022-11-02 00:52:00,125,-19,3875.75,3876.25,3875.25,3876.0
2022-11-02 00:54:00,80,12,3876.0,3876.5,3876.0,3876.25
2022-11-02 00:56:00,139,-35,3876.25,3876.75,3876.25,3876.5
2022-11-02 00:58:00,74,5,3876.5,3876.5,3876.25,3876.25
2022-11-02 01:00:00,497,87,3876.5,3878.25,3876.5,3877.5
2022-11-02 01:02:00,232,17,3877.5,3878.75,3877.5,3877.5
2022-11-02 01:04:00,216,-22,3877.5,3877.75,3876.5,3876.75
2022-11-02 01:06:00,148,-11,3877.0,3877.25,3876.75,3876.75
2022-11-02 01:08:00,556,-144,3877.0,3877.25,3874.75,3874.75
2022-11-02 01:10:00,188,17,3875.0,3876.25,3875.0,3875.75
2022-11-02 01:12:00,282,101,3876.0,3877.0,3876.0,3877.0
2022-11-02 01:14:00,343,78,3876.75,3878.0,3876.5,3877.0
2022-11-02 01:16:00,173,1,3877.25,3877.75,3876.75,3877.25
2022-11-02 01:18:00,129,-26,3877.25,3877.5,3876.25,3877.25
2022-11-02 01:20:00,293,-3,3877.25,3878.25,3877.25,3877.75
2022-11-02 01:22:00,141,-4,3878.0,3878.5,3877.5,3877.75
2022-11-02 01:24:00,142,-40,3877.5,3877.75,3877.0,3877.5
2022-11-02 01:26:00,146,-30,3877.5,3877.5,3876.5,3876.5
2022-11-02 01:28:00,158,-13,3876.5,3877.0,3876.0,3876.5
2022-11-02 01:30:00,177,-22,3876.75,3877.0,3876.25,3877.0
2022-11-02 01:32:00,172,-17,3877.0,3877.25,3876.5,3876.75
2022-11-02 01:34:00,215,31,3876.75,3877.25,3875.75,3877.25
2022-11-02 01:36:00,280,58,3877.25,3878.5,3876.75,3878.5
2022-11-02 01:38:00,122,-14,3878.5,3878.5,3877.5,3877.75
2022-11-02 01:40:00,163,-31,3877.75,3878.5,3877.25,3877.5
2022-11-02 01:42:00,190,14,3877.75,3878.25,3877.5,3878.25
2022-11-02 01:44:00,337,30,3878.25,3879.0,3878.25,3878.75
2022-11-02 01:46:00,181,6,3878.5,3879.0,3878.25,3878.75
2022-11-02 01:48:00,215,-48,3878.5,3878.75,3877.75,3877.75
2022-11-02 01:50:00,153,-17,3877.75,3878.0,3877.0,3877.5
2022-11-02 01:52:00,200,4,3877.75,3878.75,3877.75,3878.25
2022-11-02 01:54:00,206,-11,3878.0,3878.0,3877.25,3877.75
2022-11-02 01:56:00,257,-75,3877.5,3877.5,3876.25,3877.0
2022-11-02 01:58:00,337,41,3877.0,3877.25,3876.25,3877.25
2022-11-02 02:00:00,430,-50,3877.25,3877.5,3875.75,3876.25
2022-11-02 02:02:00,356,-109,3876.0,3876.5,3874.5,3874.75
2022-11-02 02:04:00,259,-30,3874.75,3875.25,3874.5,3874.75
2022-11-02 02:06:00,189,-48,3874.75,3875.0,3874.25,3874.25
2022-11-02 02:08:00,237,14,3874.5,3875.25,3874.5,3875.0
2022-11-02 02:10:00,145,8,3875.0,3875.25,3874.5,3875.0
2022-11-02 02:12:00,361,-86,3874.75,3875.0,3872.75,3873.0
2022-11-02 02:14:00,286,7,3873.25,3873.75,3873.0,3873.5
2022-11-02 02:16:00,151,27,3873.75,3874.75,3873.5,3874.5
2022-11-02 02:18:00,164,11,3874.5,3875.0,3874.0,3874.5
2022-11-02 02:20:00,461,-114,3874.5,3874.5,3872.5,3872.75
2022-11-02 02:22:00,345,18,3872.75,3873.5,3871.75,3873.5
2022-11-02 02:24:00,125,20,3873.5,3873.75,3872.75,3873.0
2022-11-02 02:26:00,167,10,3872.75,3873.5,3872.25,3873.25
2022-11-02 02:28:00,125,20,3873.5,3874.0,3873.25,3873.5
2022-11-02 02:30:00,189,16,3873.75,3874.75,3873.75,3874.5
2022-11-02 02:32:00,262,-17,3874.25,3875.0,3873.75,3873.75
2022-11-02 02:34:00,253,-22,3873.75,3874.0,3872.75,3873.0
2022-11-02 02:36:00,106,-14,3873.25,3873.25,3872.75,3872.75
2022-11-02 02:38:00,193,-81,3872.5,3872.5,3871.25,3871.25
2022-11-02 02:40:00,323,-85,3871.5,3872.25,3870.75,3871.75
2022-11-02 02:42:00,160,-21,3872.0,3872.5,3871.25,3871.25
2022-11-02 02:44:00,246,-15,3871.25,3871.25,3870.25,3871.25
2022-11-02 02:46:00,160,-16,3871.0,3871.75,3870.75,3871.25
2022-11-02 02:48:00,173,-28,3871.25,3871.75,3870.5,3871.5
2022-11-02 02:50:00,70,-6,3871.5,3872.0,3871.25,3871.25
2022-11-02 02:52:00,239,-139,3871.5,3871.75,3869.75,3870.25
2022-11-02 02:54:00,121,-2,3870.25,3871.0,3870.0,3870.75
2022-11-02 02:56:00,250,-14,3870.75,3871.0,3870.5,3871.0
2022-11-02 02:58:00,368,230,3871.0,3872.75,3871.0,3872.0
2022-11-02 03:00:00,436,-114,3872.25,3872.25,3870.25,3871.0
2022-11-02 03:02:00,396,-47,3871.25,3872.25,3870.0,3871.75
2022-11-02 03:04:00,227,-60,3871.5,3872.5,3871.25,3871.75
2022-11-02 03:06:00,287,-11,3872.0,3873.0,3871.75,3871.75
2022-11-02 03:08:00,286,-50,3871.75,3871.75,3869.75,3870.75
2022-11-02 03:10:00,145,-15,3871.0,3872.5,3870.75,3872.25
2022-11-02 03:12:00,163,-40,3872.25,3872.25,3870.75,3871.0
2022-11-02 03:14:00,698,-168,3870.75,3871.25,3867.5,3868.0
2022-11-02 03:16:00,369,-20,3867.75,3868.5,3867.25,3868.0
2022-11-02 03:18:00,278,-61,3868.0,3868.0,3866.5,3867.25
2022-11-02 03:20:00,251,-12,3867.25,3868.5,3867.0,3867.5
2022-11-02 03:22:00,292,42,3867.75,3868.0,3867.0,3867.75
2022-11-02 03:24:00,242,-14,3867.75,3868.5,3867.75,3868.25
2022-11-02 03:26:00,200,-15,3868.0,3868.75,3867.75,3868.0
2022-11-02 03:28:00,348,-97,3867.75,3868.5,3866.75,3867.25
2022-11-02 03:30:00,342,-18,3867.0,3868.75,3866.75,3868.0
2022-11-02 03:32:00,322,-56,3868.25,3868.25,3866.75,3867.5
