DateTime,Vol,BidAsk,open,high,low,close
2022-11-02 00:00:00,139,28,11372.5,11373.75,11369.5,11371.75
2022-11-02 00:02:00,95,-5,11372.5,11372.75,11368.5,11371.0
2022-11-02 00:04:00,30,9,11370.5,11371.5,11370.0,11370.0
2022-11-02 00:06:00,60,-12,11369.75,11371.25,11369.0,11370.25
2022-11-02 00:08:00,203,-43,11370.0,11370.0,11365.0,11366.25
2022-11-02 00:10:00,132,-34,11367.25,11367.25,11362.5,11364.25
2022-11-02 00:12:00,37,6,11364.5,11367.5,11364.5,11366.25
2022-11-02 00:14:00,44,17,11367.25,11369.5,11367.0,11368.5
2022-11-02 00:16:00,56,-12,11369.5,11369.5,11365.25,11365.75
2022-11-02 00:18:00,57,14,11365.75,11368.25,11364.5,11366.25
2022-11-02 00:20:00,134,63,11366.75,11370.5,11366.25,11370.25
2022-11-02 00:22:00,64,-34,11370.25,11370.5,11365.5,11367.0
2022-11-02 00:24:00,54,-10,11366.75,11367.25,11364.75,11365.75
2022-11-02 00:26:00,56,6,11365.25,11367.25,11364.5,11367.0
2022-11-02 00:28:00,372,34,11366.5,11378.25,11365.25,11372.75
2022-11-02 00:30:00,82,-6,11372.75,11375.25,11369.75,11370.75
2022-11-02 00:32:00,50,-8,11370.5,11372.75,11369.5,11370.5
2022-11-02 00:34:00,69,-1,11370.0,11372.5,11370.0,11370.75
2022-11-02 00:36:00,41,-17,11370.25,11372.0,11366.75,11367.75
2022-11-02 00:38:00,50,-4,11367.25,11370.25,11366.25,11369.0
2022-11-02 00:40:00,30,6,11369.5,11371.0,11368.75,11370.25
2022-11-02 00:42:00,93,42,11370.75,11373.75,11369.0,11372.0
2022-11-02 00:44:00,45,-21,11372.5,11373.0,11370.25,11372.25
2022-11-02 00:46:00,38,-11,11373.25,11374.0,11370.25,11370.25
2022-11-02 00:48:00,135,-48,11370.75,11370.75,11364.25,11366.0
2022-11-02 00:50:00,74,-25,11366.0,11370.75,11365.75,11369.5
2022-11-02 00:52:00,27,2,11370.25,11371.0,11367.0,11368.0
2022-11-02 00:54:00,31,0,11369.5,11371.5,11369.25,11371.0
2022-11-02 00:56:00,38,-1,11371.25,11373.25,11370.25,11370.75
2022-11-02 00:58:00,12,-2,11371.0,11371.5,11369.75,11370.25
2022-11-02 01:00:00,206,-1,11371.0,11377.5,11371.0,11374.75
2022-11-02 01:02:00,103,-13,11376.0,11379.25,11374.75,11374.75
2022-11-02 01:04:00,168,-22,11375.25,11375.75,11372.0,11373.0
2022-11-02 01:06:00,81,-16,11374.0,11374.25,11372.0,11374.0
2022-11-02 01:08:00,223,-26,11374.25,11375.75,11366.75,11367.25
2022-11-02 01:10:00,149,-17,11368.0,11371.5,11367.5,11370.75
2022-11-02 01:12:00,225,44,11370.75,11376.0,11370.75,11374.25
