DateTime,Vol,BidAsk,open,high,low,close
2022-10-05 00:00:00,93,7,11586.0,11586.75,11584.5,11586.25
2022-10-05 00:02:00,129,-11,11585.0,11585.0,11580.75,11583.25
2022-10-05 00:04:00,133,16,11582.75,11587.0,11582.75,11582.75
2022-10-05 00:06:00,103,-11,11583.25,11584.75,11578.5,11584.5
2022-10-05 00:08:00,69,11,11583.5,11585.75,11581.0,11585.25
2022-10-05 00:10:00,161,16,11585.5,11588.25,11584.0,11585.5
2022-10-05 00:12:00,84,-37,11585.0,11585.0,11579.25,11580.0
2022-10-05 00:14:00,73,2,11579.75,11582.5,11579.75,11580.25
2022-10-05 00:16:00,184,-87,11580.5,11580.75,11574.25,11575.75
2022-10-05 00:18:00,77,3,11575.75,11578.0,11574.75,11576.25
2022-10-05 00:20:00,96,-23,11577.0,11577.75,11575.5,11576.0
2022-10-05 00:22:00,186,-48,11575.5,11576.0,11571.0,11571.5
2022-10-05 00:24:00,116,-6,11571.0,11574.0,11570.75,11572.5
2022-10-05 00:26:00,66,21,11573.75,11576.0,11572.25,11575.5
2022-10-05 00:28:00,55,2,11575.5,11577.75,11574.25,11577.75
2022-10-05 00:30:00,236,42,11577.5,11583.25,11576.0,11579.0
2022-10-05 00:32:00,45,-7,11579.5,11581.25,11578.25,11578.5
2022-10-05 00:34:00,35,-2,11578.5,11580.0,11578.25,11579.5
2022-10-05 00:36:00,66,11,11579.5,11582.5,11579.25,11581.25
2022-10-05 00:38:00,48,-19,11581.0,11581.0,11576.75,11577.5
2022-10-05 00:40:00,93,3,11577.0,11580.25,11573.25,11574.75
2022-10-05 00:42:00,46,11,11574.5,11579.5,11574.5,11577.75
2022-10-05 00:44:00,62,15,11577.0,11579.0,11575.5,11578.0
2022-10-05 00:46:00,36,6,11578.25,11579.5,11577.0,11579.5
2022-10-05 00:48:00,60,17,11580.0,11581.5,11579.25,11581.0
2022-10-05 00:50:00,62,-1,11580.75,11581.5,11578.5,11579.0
2022-10-05 00:52:00,65,12,11578.5,11579.5,11577.0,11578.5
2022-10-05 00:54:00,48,-2,11578.0,11578.0,11574.0,11575.0
2022-10-05 00:56:00,69,-11,11574.5,11576.0,11572.75,11576.0
2022-10-05 00:58:00,82,-69,11576.5,11577.0,11573.0,11573.75
2022-10-05 01:00:00,106,15,11573.75,11580.0,11573.75,11579.25
2022-10-05 01:02:00,86,13,11579.75,11580.75,11575.0,11575.5
2022-10-05 01:04:00,105,23,11575.75,11582.5,11575.75,11581.5
2022-10-05 01:06:00,97,27,11581.5,11583.75,11580.5,11581.75
2022-10-05 01:08:00,201,50,11583.0,11586.5,11581.25,11581.75
2022-10-05 01:10:00,134,-14,11581.75,11581.75,11575.25,11576.0
2022-10-05 01:12:00,106,18,11576.75,11582.25,11576.25,11580.25
2022-10-05 01:14:00,147,109,11580.25,11584.5,11579.25,11583.25
