DateTime,Vol,BidAsk,open,high,low,close
2022-11-25 00:00:00,101,-31,11914.25,11914.5,11912.25,11913.0
2022-11-25 00:02:00,33,3,11912.25,11913.0,11911.75,11913.0
2022-11-25 00:04:00,41,14,11913.0,11915.0,11912.5,11914.5
2022-11-25 00:06:00,34,6,11914.75,11915.25,11913.5,11913.5
2022-11-25 00:08:00,31,-7,11914.25,11914.25,11912.5,11913.25
2022-11-25 00:10:00,141,61,11914.0,11918.25,11914.0,11915.75
2022-11-25 00:12:00,68,-30,11915.5,11915.5,11912.25,11913.0
2022-11-25 00:14:00,12,7,11913.25,11914.0,11913.25,11913.5
2022-11-25 00:16:00,38,2,11913.5,11913.75,11912.25,11913.5
2022-11-25 00:18:00,28,-12,11914.25,11914.25,11912.75,11913.75
2022-11-25 00:20:00,18,-17,11913.5,11914.0,11912.75,11913.0
2022-11-25 00:22:00,17,-11,11913.25,11914.0,11912.5,11912.75
2022-11-25 00:24:00,134,-34,11912.75,11913.25,11908.0,11909.75
2022-11-25 00:26:00,49,-16,11909.5,11910.0,11908.5,11909.0
2022-11-25 00:28:00,255,-99,11909.25,11909.5,11903.75,11904.0
2022-11-25 00:30:00,192,1,11904.25,11906.25,11902.75,11906.25
2022-11-25 00:32:00,102,47,11906.25,11911.25,11906.0,11911.0
2022-11-25 00:34:00,78,32,11911.25,11911.75,11909.75,11911.5
2022-11-25 00:36:00,61,-6,11911.25,11911.25,11909.25,11910.5
2022-11-25 00:38:00,85,15,11911.0,11913.0,11910.5,11911.25
2022-11-25 00:40:00,43,-2,11911.5,11912.0,11909.75,11910.5
2022-11-25 00:42:00,130,-56,11909.75,11909.75,11907.0,11907.75
2022-11-25 00:44:00,51,-1,11907.0,11908.5,11906.25,11907.75
2022-11-25 00:46:00,47,-1,11907.75,11908.25,11906.0,11906.75
2022-11-25 00:48:00,22,-3,11906.25,11906.75,11905.75,11906.0
2022-11-25 00:50:00,32,5,11906.25,11907.0,11906.0,11906.0
2022-11-25 00:52:00,97,-29,11906.5,11906.75,11904.0,11905.5
2022-11-25 00:54:00,47,7,11905.5,11905.75,11904.0,11905.5
2022-11-25 00:56:00,39,-2,11905.0,11906.5,11905.0,11906.0
2022-11-25 00:58:00,21,1,11905.75,11906.0,11905.25,11905.5
2022-11-25 01:00:00,46,3,11905.5,11908.25,11905.25,11907.5
2022-11-25 01:02:00,35,-12,11907.5,11907.5,11905.5,11906.0
2022-11-25 01:04:00,35,-13,11905.75,11907.5,11905.0,11905.75
2022-11-25 01:06:00,42,-21,11906.0,11906.0,11904.0,11905.0
2022-11-25 01:08:00,29,3,11905.0,11906.75,11905.0,11905.75
