DateTime,Vol,BidAsk,open,high,low,close
2022-11-30 04:48:00,48,-21,11557.25,11557.25,11554.25,11555.75
2022-11-30 04:50:00,202,34,11556.5,11559.5,11553.75,11559.0
2022-11-30 04:52:00,199,39,11559.25,11562.75,11559.0,11562.0
2022-11-30 04:54:00,204,-41,11561.75,11563.5,11558.25,11559.25
2022-11-30 04:56:00,127,1,11559.75,11562.25,11558.75,11562.0
2022-11-30 04:58:00,103,28,11562.0,11563.0,11559.25,11562.25
2022-11-30 05:00:00,237,71,11561.5,11565.0,11560.75,11562.0
2022-11-30 05:02:00,312,44,11562.0,11567.5,11562.0,11563.0
2022-11-30 05:04:00,405,17,11563.0,11563.75,11555.0,11557.25
2022-11-30 05:06:00,180,23,11557.25,11563.75,11557.25,11563.5
2022-11-30 05:08:00,129,-6,11562.25,11565.75,11558.25,11559.75
2022-11-30 05:10:00,161,45,11559.5,11566.75,11559.5,11566.5
2022-11-30 05:12:00,227,26,11566.5,11569.5,11565.75,11568.0
2022-11-30 05:14:00,150,2,11567.25,11568.75,11564.25,11564.25
2022-11-30 05:16:00,185,-21,11563.75,11566.5,11561.0,11562.25
2022-11-30 05:18:00,111,7,11562.0,11565.25,11562.0,11563.5
2022-11-30 05:20:00,164,43,11564.0,11567.5,11563.5,11567.25
2022-11-30 05:22:00,219,-13,11567.75,11568.5,11560.0,11561.25
2022-11-30 05:24:00,162,29,11561.75,11564.0,11560.5,11561.0
2022-11-30 05:26:00,213,-32,11562.0,11563.25,11558.0,11562.25
2022-11-30 05:28:00,217,41,11562.75,11568.5,11562.75,11567.0
2022-11-30 05:30:00,133,27,11567.5,11569.0,11565.5,11568.0
2022-11-30 05:32:00,243,70,11568.0,11572.5,11567.0,11570.0
2022-11-30 05:34:00,108,21,11570.5,11573.0,11570.0,11572.25
2022-11-30 05:36:00,110,5,11572.5,11573.0,11568.0,11570.0
2022-11-30 05:38:00,175,42,11570.75,11575.0,11570.25,11573.5
2022-11-30 05:40:00,182,1,11574.0,11576.0,11572.25,11572.25
2022-11-30 05:42:00,199,-22,11572.75,11575.25,11570.25,11570.75
2022-11-30 05:44:00,153,-33,11570.75,11570.75,11567.5,11567.75
2022-11-30 05:46:00,163,-16,11567.75,11571.25,11566.5,11571.0
2022-11-30 05:48:00,210,63,11571.25,11576.25,11570.5,11575.0
2022-11-30 05:50:00,231,-32,11574.75,11574.75,11567.0,11567.25
2022-11-30 05:52:00,470,-130,11567.25,11567.5,11558.5,11560.25
2022-11-30 05:54:00,145,25,11560.0,11563.75,11559.75,11563.0
2022-11-30 05:56:00,131,25,11562.75,11565.5,11562.25,11562.5
2022-11-30 05:58:00,106,-3,11562.75,11565.25,11560.75,11561.5
2022-11-30 06:00:00,146,47,11561.0,11568.0,11560.0,11566.75
2022-11-30 06:02:00,130,-21,11567.75,11569.75,11561.75,11561.75
2022-11-30 06:04:00,123,-8,11561.75,11565.75,11561.5,11561.5
2022-11-30 06:06:00,182,-38,11561.75,11563.0,11557.5,11558.0
2022-11-30 06:08:00,256,-35,11558.0,11558.5,11554.25,11554.75
2022-11-30 06:10:00,197,-6,11554.5,11556.0,11552.75,11555.75
2022-11-30 06:12:00,122,-29,11556.25,11556.25,11552.25,11552.25
2022-11-30 06:14:00,177,-21,11552.25,11556.75,11551.25,11555.5
2022-11-30 06:16:00,185,-35,11555.25,11556.25,11553.25,11554.25
2022-11-30 06:18:00,138,-16,11553.75,11557.0,11552.25,11555.5
2022-11-30 06:20:00,124,27,11555.5,11556.75,11553.75,11556.25
2022-11-30 06:22:00,145,76,11556.5,11562.5,11556.25,11561.0
2022-11-30 06:24:00,91,-15,11560.5,11560.5,11556.5,11556.75
2022-11-30 06:26:00,117,-30,11557.0,11557.75,11553.25,11554.0
2022-11-30 06:28:00,72,-17,11554.0,11555.0,11552.5,11554.5
2022-11-30 06:30:00,138,31,11554.5,11559.0,11554.5,11557.5
2022-11-30 06:32:00,157,-43,11557.0,11557.0,11552.75,11555.75
2022-11-30 06:34:00,108,18,11555.75,11558.5,11555.0,11558.0
2022-11-30 06:36:00,177,97,11558.75,11565.25,11558.5,11565.25
2022-11-30 06:38:00,72,-19,11565.0,11565.25,11562.25,11563.25
2022-11-30 06:40:00,78,-1,11563.75,11564.5,11560.5,11561.5
2022-11-30 06:42:00,55,6,11561.0,11565.0,11561.0,11564.5
2022-11-30 06:44:00,190,75,11564.5,11568.75,11563.5,11567.0
2022-11-30 06:46:00,129,10,11567.0,11569.75,11567.0,11568.75
2022-11-30 06:48:00,158,28,11568.5,11571.75,11568.0,11568.75
2022-11-30 06:50:00,103,-39,11568.25,11569.75,11567.0,11567.0
2022-11-30 06:52:00,116,-10,11566.75,11567.75,11564.5,11567.25
2022-11-30 06:54:00,128,54,11567.75,11573.25,11567.75,11571.25
2022-11-30 06:56:00,150,-10,11571.5,11574.5,11570.5,11571.5
2022-11-30 06:58:00,241,26,11571.75,11577.25,11571.5,11573.75
2022-11-30 07:00:00,231,5,11573.75,11574.0,11569.75,11571.25
2022-11-30 07:02:00,110,6,11571.75,11574.25,11570.25,11571.0
2022-11-30 07:04:00,110,-18,11571.5,11572.0,11569.0,11569.5
2022-11-30 07:06:00,178,-20,11570.0,11573.0,11569.0,11571.5
2022-11-30 07:08:00,148,45,11571.5,11575.5,11571.0,11571.5
2022-11-30 07:10:00,147,21,11571.75,11575.75,11571.5,11574.75
2022-11-30 07:12:00,128,46,11575.25,11575.75,11573.0,11574.25
2022-11-30 07:14:00,169,-74,11573.75,11575.0,11570.75,11571.0
2022-11-30 07:16:00,237,-75,11570.5,11570.5,11566.0,11567.5
2022-11-30 07:18:00,138,4,11567.25,11568.5,11565.5,11566.25
2022-11-30 07:20:00,244,25,11566.0,11571.25,11565.75,11568.75
2022-11-30 07:22:00,57,-8,11568.75,11569.75,11567.5,11568.5
