DateTime,open,high,low,close,openScl,highScl,lowScl,closeScl,Vol,BidAsk,vwap,vwapS
2023-01-25 04:20:00,4013.25,4013.5,4012.75,4013.0,0.6798503538369997,0.6921071733217248,0.6553367148675493,0.6675935343522745,328,-6,4017.9294211364845,0.9092696344885834
2023-01-25 04:22:00,4013.0,4013.0,4011.5,4011.5,0.6675935343522745,0.6675935343522745,0.5940526174439236,0.5940526174439236,628,-21,4017.836267237777,0.9047025524055593
2023-01-25 04:24:00,4011.25,4012.5,4011.25,4012.25,0.5817957979591984,0.6430798953828242,0.5817957979591984,0.630823075898099,545,-10,4017.752604099606,0.9006007764772166
2023-01-25 04:26:00,4012.25,4013.5,4012.25,4013.5,0.630823075898099,0.6921071733217248,0.630823075898099,0.6921071733217248,280,60,4017.717686574796,0.898888865283423
2023-01-25 04:28:00,4013.25,4014.0,4013.0,4013.75,0.6798503538369997,0.7166208122911751,0.6675935343522745,0.70436399280645,680,1,4017.645612921871,0.8953552902693764
2023-01-25 04:30:00,4013.5,4014.75,4013.5,4014.0,0.6921071733217248,0.7533912707453506,0.6921071733217248,0.7166208122911751,661,37,4017.5880877045533,0.8925349854514624
2023-01-25 04:32:00,4014.0,4015.5,4012.5,4012.5,0.7166208122911751,0.7901617291995261,0.6430798953828242,0.6430798953828242,1255,-56,4017.480124193819,0.8872418284034354
2023-01-25 04:34:00,4012.75,4012.75,4011.25,4012.75,0.6553367148675493,0.6553367148675493,0.5817957979591984,0.6553367148675493,631,78,4017.3984529995278,0.8832377120613066
2023-01-25 04:36:00,4012.75,4012.75,4012.0,4012.5,0.6553367148675493,0.6553367148675493,0.6185662564133739,0.6430798953828242,341,-36,4017.3583181040744,0.8812700073868728
2023-01-25 04:38:00,4012.75,4013.25,4012.25,4013.0,0.6553367148675493,0.6798503538369997,0.630823075898099,0.6675935343522745,259,-2,4017.3305222403355,0.879907251849786
2023-01-25 04:40:00,4013.0,4013.75,4012.75,4013.75,0.6675935343522745,0.70436399280645,0.6553367148675493,0.70436399280645,255,3,4017.306433036231,0.8787262237448372
2023-01-25 04:42:00,4013.5,4014.0,4012.75,4013.5,0.6921071733217248,0.7166208122911751,0.6553367148675493,0.6921071733217248,505,-14,4017.2610011441648,0.8764988217452134
2023-01-25 04:44:00,4013.5,4013.5,4011.5,4011.75,0.6921071733217248,0.6921071733217248,0.5940526174439236,0.6063094369286487,528,-182,4017.2041636519853,0.8737122342187745
2023-01-25 04:46:00,4011.5,4012.0,4010.75,4010.75,0.5940526174439236,0.6185662564133739,0.5572821589897481,0.5572821589897481,335,-47,4017.1603432219554,0.8715638378163046
2023-01-25 04:48:00,4010.75,4011.25,4009.25,4009.5,0.5572821589897481,0.5817957979591984,0.4837412420813972,0.4959980615661223,868,-290,4017.028314917127,0.8650908494196826
2023-01-25 04:50:00,4009.5,4009.5,4007.25,4007.75,0.4959980615661223,0.4959980615661223,0.3856866862035959,0.4102003251730463,1431,-516,4016.7640732363107,0.8521357990912644
2023-01-25 04:52:00,4007.75,4008.0,4006.75,4007.25,0.4102003251730463,0.4224571446577714,0.3611730472341456,0.3856866862035959,530,2,4016.6590722062797,0.8469878844080475
2023-01-25 04:54:00,4007.25,4007.25,4005.0,4006.25,0.3856866862035959,0.3856866862035959,0.27537531084106953,0.3366594082646953,1204,-262,4016.39808317557,0.8341923026604469
2023-01-25 04:56:00,4006.25,4007.0,4005.25,4005.75,0.3366594082646953,0.3734298667188708,0.2876321303257947,0.312145769295245,675,20,4016.2573445840353,0.8272922726165421
2023-01-25 04:58:00,4005.75,4006.0,4004.0,4004.5,0.312145769295245,0.3244025887799702,0.22634803290216893,0.25086167187161923,680,-82,4016.1040945126224,0.8197788387712274
2023-01-25 05:00:00,4004.5,4004.75,4003.5,4004.0,0.25086167187161923,0.2631184913563444,0.20183439393271863,0.22634803290216893,699,12,4015.938775913129,0.8116737178454118
2023-01-25 05:02:00,4004.0,4004.0,4003.0,4003.5,0.22634803290216893,0.22634803290216893,0.1773207549632683,0.20183439393271863,889,81,4015.7242185529403,0.8011545545135974
2023-01-25 05:04:00,4003.5,4006.75,4003.25,4005.75,0.20183439393271863,0.3611730472341456,0.18957757444799347,0.312145769295245,980,265,4015.5241055617967,0.7913435592776051
2023-01-25 05:06:00,4005.5,4005.5,4001.75,4001.75,0.29988894981051983,0.29988894981051983,0.11603665753964254,0.11603665753964254,825,-259,4015.3400780781344,0.7823211926876966
2023-01-25 05:08:00,4002.0,4002.25,4001.0,4001.75,0.1282934770243677,0.14055029650909284,0.07926619908546707,0.11603665753964254,1043,-136,4015.0770588559767,0.7694260761796946
2023-01-25 05:10:00,4001.75,4002.25,4001.25,4001.5,0.11603665753964254,0.14055029650909284,0.09152301857019222,0.10377983805491738,402,-22,4014.97927503696,0.7646320017068386
2023-01-25 05:12:00,4001.5,4001.75,3999.75,4000.25,0.10377983805491738,0.11603665753964254,0.017982101661841297,0.042495740631291606,1270,-133,4014.656915035944,0.7488275683406577
2023-01-25 05:14:00,4000.25,4000.5,3999.0,3999.25,0.042495740631291606,0.054752560116016764,-0.018788356792334166,-0.0065315373076090125,1151,-82,4014.3570048942493,0.734123790467081
2023-01-25 05:16:00,3999.0,3999.25,3996.5,3996.5,-0.018788356792334166,-0.0065315373076090125,-0.14135655163958571,-0.14135655163958571,1229,-332,4014.0103804822124,0.7171297390777333
2023-01-25 05:18:00,3996.75,3998.25,3996.5,3997.5,-0.12909973215486056,-0.05555881524650963,-0.14135655163958571,-0.0923292737006851,894,220,4013.759726880488,0.7048408752796179
2023-01-25 05:20:00,3997.5,3999.75,3997.5,3998.75,-0.0923292737006851,0.017982101661841297,-0.0923292737006851,-0.03104517627705932,1051,270,4013.496302828564,0.691925911070137
2023-01-25 05:22:00,3998.5,3999.0,3998.25,3998.25,-0.04330199576178448,-0.018788356792334166,-0.05555881524650963,-0.05555881524650963,590,28,4013.3524043034736,0.6848709580855397
2023-01-25 05:24:00,3998.5,3999.0,3997.5,3998.75,-0.04330199576178448,-0.018788356792334166,-0.0923292737006851,-0.03104517627705932,525,21,4013.2234792435647,0.6785501133401076
2023-01-25 05:26:00,3998.75,4000.0,3998.75,3999.5,-0.03104517627705932,0.030238921146566452,-0.03104517627705932,0.005725282177116142,489,68,4013.114233803317,0.6731941067775032
2023-01-25 05:28:00,3999.5,4001.0,3999.0,4000.75,0.005725282177116142,0.07926619908546707,-0.018788356792334166,0.06700937960074192,605,130,4012.9874766347675,0.6669795478442884
2023-01-25 05:30:00,4000.75,4001.25,3999.75,4000.0,0.06700937960074192,0.09152301857019222,0.017982101661841297,0.030238921146566452,654,-51,4012.8583509889795,0.6606488689192123
2023-01-25 05:32:00,3999.75,4001.25,3999.5,4000.75,0.017982101661841297,0.09152301857019222,0.005725282177116142,0.06700937960074192,457,26,4012.7687978776844,0.6562583236414382
2023-01-25 05:34:00,4000.75,4002.0,4000.25,4001.75,0.06700937960074192,0.1282934770243677,0.042495740631291606,0.11603665753964254,480,82,4012.6817197432383,0.6519891197415484
2023-01-25 05:36:00,4001.75,4004.5,4001.5,4003.75,0.11603665753964254,0.25086167187161923,0.10377983805491738,0.21409121341744378,1684,277,4012.4341941458674,0.6398536134822628
